STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VGB,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,British Virgin Islands,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484952882764211,0.6650041562759768,0.6451938101718836,0.6465299525204566,0.6449012494961709,0.8911311235796124,1.1946014955316433,1.5771966047258545,1.7054263565891472,1.9306202500612897,2.26009406878016,2.253438688908399
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Jordan,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.32985156679494226,0.21482277121374865,0.3618272274988693,0.4830917874396135,0.29550827423167847,0.3383190883190883,0.37966325519973587,0.31928480204342274,0.23721275018532248,0.24007908487501764,0.6100040666937779,0.6755861703536892,0.7501229709788491,0.6254691018263697,0.6914241106278577,0.6732960430909467,0.539568345323741,0.5691432087371173,0.53475935828877,0.48346412556053814,0.4939775341724185,0.4509148006553796,0.42239093757531937,0.36741787845431895,0.3667469615679404,1.2143195328528593,4.397162038449802,6.680831564730851,10.610955676630834,14.625621284475198,20.68339693734602,24.918199260611164
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Latin America & Caribbean,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,66.25220370555166,66.35031025450454,66.59781799543585,67.93234866146621,66.82795839305616,66.68616757430958,66.42573607746371,65.33970088519332,62.97854452477873,62.00449048334734,60.21770008581415,57.03164366169161,57.51296636144738,56.53602678006554,56.7973250288193,57.756377203044416,57.64157344202454,57.25998763178162,56.84420843238841,57.43313704683064,56.28975963436223,56.812961784970014,54.3807783864956,52.12502452349782,52.48079241338506,50.72544774161906,52.847802650711515,54.281561593419134,54.87758363565645,55.353116162798614,58.87313020259194,55.471912813889524
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Europe & Central Asia (excluding high income),Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,14.262454816030196,15.537288096179335,16.16432522478938,19.597135393933694,21.272334379361567,21.284425908888068,23.418870169957977,22.352873170995487,23.96043310218329,23.050163720684896,20.56428437536048,18.84838738497275,20.272460252923196,20.22515318998545,22.333501698962255,21.19465530334474,20.658473747720926,17.659816479641826,17.486922521418798,19.106698681437916,22.071589215590294,19.68274172982406,20.08080473529783,21.620965199492233,18.801544529031172,22.614926588096118,23.966075267675485,22.646710275787395,24.240465698413637,27.92250711733403,27.478686821864667,25.788395300187876
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Tajikistan,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,90.92913038686213,93.27191036796906,94.68553085245512,96.48836029536103,98.28642091626428,98.45531197301854,98.42650378435799,97.91503034630489,98.10705866037998,97.65778312337787,98.68744297044992,98.73452927270199,99.33342046791269,99.33975407353564,99.07828512521981,99.28320655354008,98.61234130498967,97.82782668343431,97.85099399269214,98.6535955823044,99.78703985397019,99.76598103214681,99.56403911865206,99.74291557113642,,98.4733714019345,97.50974930362118,95.57292701777631,94.08003241819472,92.3222789521401,96.25860696517414,93.38278874463053
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,St. Lucia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005509490096691551,0.007875876191226275,0.007787353338178798,0.020786779608169204,0.023494400501213878,0.042150741589609846,0.3085370636684534,0.9940307567786322,0.9753555208100663,2.1902638606462994,2.57230886813633,2.750516866870796,2.544891486226618
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Singapore,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.5409189257986509,1.4479049701554283,1.3862170419825732,1.2920577998101468,1.175116312532975,1.1014206078043518,1.016597510373444,0.9108483902148858,0.8634361233480177,0.8299457994579946,4.354271277435655,4.16688325425368,3.9775559658435267,3.9023548058417297,3.7455651843199043,3.608143825399733,3.4957152274225445,3.3520044732939485,3.305719353756172,2.7722784114004257,3.277389729659811,3.3699365438108484,3.3732157313903453,3.8506180817577285,4.034667800660146,4.1796707655692185,4.590456102327922,4.279012062910368,4.116121992060356,4.1754208816023795,4.081257725008427,4.022159927612086
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Thailand,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11.264034770010865,9.140181329082395,7.424077901152406,5.840049205923636,6.343341247875016,8.742179988262178,9.129360432759734,8.09323579259005,6.105361346777418,4.888992547673785,7.131083488752514,6.949521577816832,7.79250181171053,7.5255464469196385,6.394537370652287,6.175518355182039,7.629939023511266,7.6331567331992005,7.4128977087631664,7.29017796952946,6.1068154168391215,12.915673175745118,12.861543669600541,12.167766112482527,12.580086732715156,13.138364456627263,20.92336454623108,20.262796871875764,23.961467543430935,25.245443724375082,18.800255714140878,19.930740139250254
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Andorra,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.09711075441413,96.04080868588544,96.39145907473309,96.60707770886538,97.38338242345365,93.34039072274084
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NPL,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Nepal,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,99.88610478359908,96.56652360515021,94.69525959367945,93.35476956055734,91.98019801980199,96.90635451505017,96.72399672399672,90.84687767322498,90.48,95.46684709066305,99.3212778782399,97.91162292447777,98.44161958568738,99.45855379188713,99.39578163771712,,99.87081513828238,,,92.35858747993579,96.3675187032419,99.98596792668958,,,98.8263852242744,,95.04603212658836,,,93.32757215066036,,83.82897321890187
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,"Venezuela, RB",Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,62.34385799295359,70.32540221355606,70.09341637010677,68.42985212302902,72.00685191165526,70.0514663834654,71.23749801555802,73.35938000384296,71.59649946849275,75.16465524726195,73.74840215313529,67.06798788268844,64.81513739493968,65.83572609414426,71.10459452877669,73.28606809382828,73.90088931553494,72.72463971141892,72.79654978750514,71.88924569325974,67.4890961350831,70.93301289387351,67.30636759510311,66.20363969753026,77.86933126875061,61.06668512245962,58.38773866182707,58.38992619997302,58.3734649892236,58.402700639934245,77.71453040251212,75.44651829716476
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NRU,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Nauru,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2061855670103093,0.16175994823681655,0.1231830500123183,0.1869158878504673,0.1305142260506395,0.12080212611741967,0.19197952218430034,0.6389020350212967,0.7495835646862854,0.6617038875103392,0.8062274117319989,3.1312127236580514,3.0925155925155927,3.8595617529880477,6.694560669456067,9.82367758186398
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Haiti,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,79.39698492462311,74.57264957264957,75.88652482269504,75.27472527472527,82.91814946619218,51.11111111111111,44.95867768595041,33.057851239669425,46.15384615384615,58.02292263610315,51.736745886654475,47.64309764309764,47.53199268738574,47.66355140186916,47.53199268738574,47.66187050359712,47.54385964912281,32.9059829059829,37.242798353909464,28.71012482662968,25.68162083936324,12.356636271529888,20.23069936421435,13.561553030303031,8.947775628626692,8.269230769230768,6.850828729281767,12.387523629489602,19.22996183206107,19.232142857142858,19.90272373540856,19.844961240310077
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTE,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Late-demographic dividend,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,24.547464408560156,24.91873479751513,25.27039269814703,26.39363774621577,27.453976536213005,27.860516994766787,26.60366062688905,26.66690765577202,27.043575124143302,26.195550376741384,25.6620020726384,25.606484658699358,24.877763962677463,23.089547343798102,23.698306774063838,23.447739901133275,22.43960030550899,22.05175725785994,22.889323035504276,23.500764289425646,23.65641933062739,22.414777030188272,24.087980815156833,23.9572090631509,24.969491248780127,25.90118920240791,27.34581583478328,27.458800734211568,28.16258718038754,28.78788707208411,30.02314478718914,29.99222415227793
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Barbados,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.019343295130325452,0.01862284091438149,0.018368424677978556,0.01786811100563962,0.031215386164535296,0.030372206491814203,0.08855793402910034,0.08818593007709156,0.11593335701864282,0.1505994831037096,0.25103647636073184,0.3021361556266233,0.42639116243052766,0.9799355765125936,1.3409631163254352,1.3279723645836283,2.31115908273211,2.301192755634409,3.4091698506425843,5.445426725603536,7.325079566094013
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CYP,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Cyprus,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019281123542013806,0.021252285191956124,0.029234737747205503,0.06364196263600903,0.2938164631744782,0.5982742090124641,1.3739195791055994,3.623655913978495,5.449014203943184,7.625874125874126,7.297471264367816,8.811645346272606,8.689175363208513,8.697242206235012,9.435375494071147,10.01283796926668,12.30480511445659,15.134987302207461
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,"Egypt, Arab Rep.",Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,23.871556986973033,22.682490949915227,21.566098981724398,22.263037200611517,22.572216278495596,22.24756335282651,21.223252823950777,20.515848565756144,19.41047549471143,21.436601211767282,18.04990850108135,18.772027568982494,15.030597600627873,14.090089616843343,13.557754765594924,12.435743858680652,11.985919398303396,11.119900262928658,12.774305077485582,11.498075758886102,8.977752100184254,9.63321393516807,9.33021010270741,8.766094535502871,8.653584845336104,8.401232213741277,8.51020709824893,8.12286536681618,7.983234264596155,9.10978218986392,11.849555116164112,12.19594017815374
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Djibouti,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12804097311139565,0.11534025374855825,0.4975124378109453,0.2801120448179272,0.6772009029345373,1.006711409395973,1.079136690647482,0.6550218340611353,0.47770700636942676,35.35353535353536
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRI,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Puerto Rico,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.547825887638389,0.5358263832840104,0.4962113187096262,0.4992206726653914,0.4951307310864205,0.5624198274321783,0.4790262658720042,0.48505620969365554,0.5147833279126721,0.5198251299562825,0.4107083543626709,0.7189612330283929,0.6436034628839812,1.6041802731177377,1.9519044164517048,2.4712022576251402,2.6988158756813565,3.3563378333734963,2.648392945684849,3.726143497898402,4.0133724919370355,4.5784132831919155
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Poland,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.0798835016983221,1.1194085247264574,1.2188323917137476,1.1571186326727274,1.3180934930216408,1.406414111621081,1.4416125945534424,1.4931017578261783,1.7739461723241985,1.6548463356973995,2.9906876790830945,3.2125590594440174,3.048721257788324,2.5535675422571904,3.1240861707717356,3.456791303461284,3.261768742812628,3.804817129803951,4.670641640642606,6.1581531769048246,7.403572312044501,8.391145107246802,10.761864819691747,10.761872645521935,12.876674693038431,14.194138616742652,13.99115431932067,14.448520224092922,12.97828733408218,15.976114105910188,18.39951405322636,17.459998552588363
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PYF,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,French Polynesia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,27.670011564143692,27.37599661327877,20.405295591521636,20.240429013495778,24.32077193090971,22.571515059785078,24.325742470353656,25.49996400547117,23.282663352888477,22.235963741128522,30.519195664171395,27.468378888542084,25.711500686762466,25.689860895044482,29.12052507754784,29.744839235265104,31.53870752056746,30.91084000174909,29.31838591002578,28.8864547000663,30.407744294427047,23.731747583708668
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,"Gambia, The",Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.022202486678507993,0.11656246688566281,0.29625639644492324,0.48954852746911187,0.6547997457088366,0.7082671876908048,0.8305054474013217,0.9700366458288425,1.2043610547667343,1.2323030907278165,1.8878313537323999,2.0178830352827455,2.127152948646718,2.0072392234287593,1.6164074041887546,1.4292277065999694,1.4292277065999694,1.4292277065999694,1.6300748815648718,1.6300748815648718,1.6025069424982803
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,São Tomé and Príncipe,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,20.627666057282145,15.861411315956769,16.467780429594274,77.32256203115983,83.44513013147304,89.74668275030156,91.19775858043427,84.44444444444444,84.87477815026622,85.15944399018807,91.62733787799336,91.07541276215974,91.68618266978923,91.67491166077738,9.411764705882353,6.535626535626536,5.609411764705882,4.92848683611187,5.5645651733225225,5.7013908077737865,5.842841369157158,6.0561732007021645
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,"Congo, Dem. Rep.",Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,99.5575221238938,99.58341223253171,99.68713979911081,99.69341749323715,99.66114457831326,99.70859640602234,99.70535275822557,99.62324013484037,99.59813874788495,99.52892406255889,,,,97.29505530253742,97.40166949632145,97.32814192849403,95.61842976300807,95.91276272474045,95.63918615404941,97.0237671581088,94.80080787679879,90.82396767268594,99.2926957435628,99.9848975188781,98.5309004632245,97.92305115032389,96.6408797461429,,,,95.29987212276215,90.39827102449381
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SXM,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Sint Maarten (Dutch part),Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Portugal,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,34.52159573348303,32.9639796464917,18.28303642648232,30.244183810805612,37.0893215640037,28.197805501277617,45.72289331131775,41.586763330215156,36.28924687051098,19.918220250883635,30.29887578831917,34.57825367133243,22.100765610427917,38.49141978997695,27.918323910874626,18.565787778588913,33.00844191594788,35.07718191822568,32.93298386044286,37.87553528392455,53.15566648178961,47.06295985665815,43.78429227270777,59.23739670621021,61.36896329684481,48.66634872186189,55.52329725339389,40.900994430516064,51.373298007914684,54.239210595627796,59.628697388748634,64.90617705329646
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Guinea,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,55.96933187294633,57.26141078838174,58.620689655172406,46.349942062572424,61.461794019933556,60.75944349756233,63.0935557781223,64.69115309409597,74.34908961508808,70.33996955496524,77.39985246480002,75.95109672779576,67.73514431239389,74.10096870904079,60.30108301249204,78.8746543860741,67.94803501933333,69.29837092230596,63.28959063104512,63.89275103546183,61.84182068222533,88.1321934987129
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Malta,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035714285714285718,0.0035382574082264483,0.003484320557491289,0.006487889273356402,0.03136531365313653,0.03216650898770104,0.4584671867829279,1.1233653007846556,1.5797423367392271,3.3603563474387523,7.825920245398773,15.899649941656943,10.421562689279225,10.142711518858308,9.80330257406508,11.33084461035931,11.889792231255646
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Tonga,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.1943634596695821,0.2017145738779627,0.25821596244131456,0.23840485478977025,0.22907122032486466,0.21615248575358614,0.281478701444924,0.27417291171632246,0.27462467960454046,0.30882069098629605,0.30864197530864196,0.3022289384208538,2.225155572317556,5.3262071507556215,6.78119349005425,7.89246941237291,8.43941537010844,9.326113116726836,10.875254434428614,12.706725468577728,14.214160010829834,14.200622715581426
